StartDate,EndDate,Finished,consent,arrival,arrival_TEXT,alt_right_ident,race_1,race_2,race_3,race_4,race_5,race_6,gender,country,ideo_free,ident_free,mis_free,racist_free,sn_1,sn_2,sn_3,sn_4,sn_5,sn_close_1,sn_close_2,sn_close_3,sn_close_4,sn_close_5,sn_moral_1,sn_moral_2,sn_moral_3,sn_moral_4,sn_moral_5,sn_ident_1,sn_ident_2,sn_ident_3,sn_ident_4,sn_ident_5,meta_inversion_1,meta_inversion_2,meta_inversion_3,meta_inversion_4,meta_inversion_5,meta_inversion_6,stop_push,mfq_harm_1,mfq_fair_1,mfq_loyal_1,mfq_authority_1,mfq_purity_1,mfq_filler,mfq_harm_2,mfq_fair_2,mfq_loyal_2,mfq_authority_2,mfq_purity_2,sdo_1,sdo_2,sdo_3,sdo_4,sdo_5,sdo_6,dark_triad_m_1,dark_triad_m_2,dark_triad_m_3,dark_triad_m_4,dark_triad_n_1,dark_triad_n_2,dark_triad_n_3,dark_triad_n_4,dark_triad_p_1,dark_triad_p_2,dark_triad_p_3,dark_triad_p_4,rwa_1,rwa_2,rwa_3,rwa_4,rwa_5,rwa_6,motiv_emp_1,motiv_emp_2,motiv_emp_3,motiv_imp_1,motiv_imp_2,motiv_imp_3,motiv_ems_1,motiv_ems_2,motiv_ems_3,motiv_ims_1,motiv_ims_2,motiv_ims_3,behavior_online_name,behavior_offline_name,behavior_online_threat,behavior_offline_threat,behavior_online_harrass,behavior_offline_harrass,behavior_online_statement,behavior_offline_statement,behavior_dox,behavior_meme,blatant_black_1,blatant_black_2,blatant_black_3,blatant_black_4,blatant_black_5,blatant_black_6,blatant_black_7,blatant_black_8,blatant_black_9,blatant_white_1,blatant_white_2,blatant_white_3,blatant_white_4,blatant_white_5,blatant_white_6,blatant_white_7,blatant_white_8,blatant_white_9,ascent_amer,ascent_europe,ascent_arab,ascent_swede,ascent_niger,ascent_russia,ascent_muslim,ascent_mex,ascent_white,ascent_black,ascent_turk,ascent_donald,ascent_hillary,ascent_dem,ascent_rep,ascent_christ,ascent_jew,ascent_feminist,ascent_men,ascent_women,ascent_rep_ref,ascent_dem_ref,ascent_journalist,ascent_govt,vote,trump_satis,trump_ally,country_satis,nat_sit,nat_imp,pers_sit,pers_imp,media_cnn,media_economist,media_nyt,media_fox,media_washpo,media_bbc,media_wsj,media_blaze,media_drudge,media_abc,media_cbs,media_nbc,media_infowars,media_daily_caller,media_breitbart,media_rush,media_buzzfeed,media_msnbc,media_rachel,media_huffpo,media_sean,media_glenn,disc_white,disc_black,disc_muslim,disc_hispanic,disc_men,disc_women,disc_dem,disc_rep,disc_altright,disc_imm,problems_disc_white,problems_disc_black,problems_disc_men,problems_disc_women,problems_corrupt,problems_elite_gap,problems_rich_gap,problems_crime,problems_health,problems_climate,problems_imm,problems_terror,problems_pc,wlm_1,wlm_2,wlm_3,wlm_4,wlm_5,blm_support,blm_harm,blm_divide,police_respect,police_disc,police_racist,alt_right_ident_2
4/7/2017 19:53,4/7/2017 20:13,1,1,0,,1,1,,,,,,0,1,"I think that the alt right is about preserving heritage and national identity. It's just as important for us to recognize and understand our roots, and to try and keep a hold of them, as it is for other races to recognize their own roots.",I find solidarity and familiarity to with people who identify as alt right. I enjoy the close knit group appeal and I feel like i have a place to belong.,that we are racist/homophobic/nazis.,that they don't want to take the time to understand what we are actually saying,Jake,megan,myk,sarah,anthony,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,4,2,5,5,4,5,5,5,4,2,4,2,2,4,3,3,3,7,1,5,7,6,6,1,1,7,1,1,1,1,7,7,3,4,7,1,1,1,1,2,1,7,1,7,3,4,6,1,1,1,1,1,1,1,1,1,1,5,5,2,2,2,2,5,5,2,7,7,1,1,1,1,7,7,1,99,100,80,99,100,98,81,100,,,81,99,71,70,100,99,99,48,99,88,80,96,76,97,1,3,5,1,2,1,2,2,14,22,9,81,6,6,7,82,28,12,15,18,76,17,84,94,0,5,18,12,76,92,2,4,4,4,2,3,5,2,1,4,6,3,4,2,6,4,4,6,2,2,6,7,6,6,7,6,6,5,1,7,7,7,1,7,1
4/7/2017 20:30,4/7/2017 20:42,1,1,0,,1,1,,,,,,1,1,I would say it's a loose collective of people outside the mainstream conservative collective.,"Because the mainstream ""cuckservative"" movement no longer holds appeal to me. Alt right is the only true conservative movement left.","I think the biggest is we're all racists and xenophobes because of our strong adherence to America-first policies. While it's true some members of the alt right movement are white nationalists, it doesn't reflect on us all. I think another common misconception is we all support Trump, although most of us do, we don't have blind adherence as a group to any leader.",I think those people are misinformed and uneducated.,rebecca,rob,rose,,,7,6,6,6,6,7,6,6,1,1,6,5,5,1,1,1,7,1,7,7,7,7,0,4,5,5,5,5,4,4,0,5,5,7,7,1,2,1,1,6,6,7,6,6,1,7,7,1,6,2,6,1,7,7,1,1,7,6,1,1,7,9,7,1,1,1,1,1,1,6,1,7,4,6,1,7,6,7,6,1,1,5,5,5,5,1,1,6,6,6,1,1,1,1,6,6,1,100,100,66,100,39,100,69,58,,,61,100,63,85,100,100,82,55,100,100,52,100,77,86,1,7,7,6,4,5,4,5,12,9,0,60,16,4,47,NA,NA,10,13,10,44,6,79,66,11,9,NA,6,58,68,3,5,4,5,2,4,4,3,3,5,7,1,7,4,7,6,3,6,2,1,7,5,6,7,7,7,7,7,1,7,7,7,1,7,1
4/7/2017 21:35,4/7/2017 21:50,1,1,0,,1,1,,,,,,1,1,People who believe that the white identity is under attack through multiculturalism.,The direction the country is heading is why I partially identify with it.,That we all hate people of other colors.,I would say that there are a lot of alt-right that are racist but not everyone is.,Tim,James,April,Brendon,Aaronn,7,6,6,6,6,4,4,4,4,4,4,4,4,4,4,1,7,1,7,3,7,7,5,5,5,3,5,5,5,5,5,3,5,7,7,7,7,7,7,7,1,1,5,1,7,1,1,7,1,1,1,3,4,2,7,7,4,1,1,1,1,1,1,9,5,9,9,9,1,1,1,1,1,1,1,1,1,1,1,6,6,1,2,2,1,7,6,1,6,6,1,2,2,1,7,6,1,100,100,92,100,80,100,86,86,,,89,0,0,100,100,100,100,100,100,100,100,100,0,68,6,1,4,1,3,3,2,3,23,33,27,38,32,44,29,56,41,40,38,30,47,47,13,13,56,37,39,38,NA,10,3,3,3,3,3,3,3,3,3,3,4,4,2,5,7,7,7,7,7,6,5,7,7,7,7,7,7,7,4,6,6,5,5,4,1
4/7/2017 21:36,4/7/2017 21:55,1,1,0,,1,1,,,,,,1,1,"I don't really call myself an alt right I just feel like I'm a good christian.  And my beliefs about how the government should operate, I think they sorta consider morals while making the rules.  After all we all know what done happened in Sodom and Gamorrah.  Now I don't want that to happen to us here in the United States so I know we gotta stamp out this evil liberals.  They just don't care about nothing good and just and they're gonna ruin our country that we done worked for.","I feel like our forefathers were good American christians and therefore they had good things happen in our country because God had there back.  And because of God we were able to make something great.  And these liberals these days don't even care about God, seems like and that there.",I think some people might think that we are the ones who they call snowflakes but that isn't true.  The snowflakes are the ones who cry and whine about everything.  And if they don't get there way they are willing to break and change the rules to suit any of their greedy needs.  And they don't even care about the law.,"I would say i'm only racist to the people that deserve to be treated in that way, so no I ain't no racist.  No more than them black people who wanna run around shouting out black lives matter and that there.",leroy,johnny,buck,jim,stewart,7,7,7,7,7,7,7,7,7,7,5,5,7,5,5,7,7,5,7,6,7,7,2,1,5,5,3,5,1,5,5,5,5,5,7,2,2,3,3,4,6,6,6,7,5,5,7,7,7,5,7,1,7,7,1,1,7,5,5,7,5,8,5,3,3,3,4,5,6,7,7,5,7,7,7,6,5,7,7,1,1,7,7,7,7,1,1,7,7,7,1,1,1,1,7,7,1,85,96,45,84,15,97,25,43,,,59,100,0,63,76,100,70,42,99,71,99,44,58,49,1,7,7,7,2,5,2,4,4,5,4,100,5,4,3,6,25,19,6,2,100,4,100,100,2,2,4,5,100,99,3,5,4,4,3,3,5,3,2,2,7,1,7,1,1,1,4,5,3,1,7,7,1,7,7,7,7,7,1,7,4,7,3,4,1
4/7/2017 21:38,4/7/2017 21:58,1,1,0,,1,1,,,,,,0,1,The alt-right puts America and Americans first. We don't believe in attacking countries that have not attacked us. We believe in having border security. We want illegal immigration stopped and legal immigration greatly curtailed.,Mainly because of the immigration issue.,Some people think the alt-right are white supremacists or Neo-Nazis.,I think they are wrong. We believe all races have a right to exist and we don't want to rule over them. Most of us want to live in all white countries though.,Pat,Kim,Linda,Bob,,7,7,6,6,5,7,7,6,5,5,7,7,4,3,6,1,7,2,6,6,7,7,5,5,3,4,5,5,5,5,4,4,4,7,7,1,1,4,3,4,1,1,1,3,6,1,1,7,1,1,1,4,5,2,5,3,5,1,1,1,1,9,5,9,9,9,3,1,3,4,1,1,1,1,1,4,4,1,4,2,3,4,5,4,3,3,4,4,4,6,1,2,4,2,5,6,1,97,97,74,96,75,97,74,93,,,86,95,95,95,95,95,96,96,95,95,95,94,95,94,1,4,4,1,2,4,2,3,0,0,0,20,0,0,0,0,56,1,0,0,9,0,24,16,0,0,0,0,39,0,2,4,2,3,4,4,5,4,1,3,7,1,5,4,7,7,5,7,7,1,7,7,7,7,7,7,7,7,4,3,5,3,3,6,1
4/7/2017 21:32,4/7/2017 21:58,1,1,0,,1,1,,,,,,1,1,Opposing extreme liberal views.,I don't agree with the extreme liberal viewpoint that is prevalent primarily online,We're racist/sexist/whateverist. The alt right has nothing to do with race/religion/gender. It has to do with opposing destructive behaviors and dangers views.,Some people are racist. I'm sure as many people in the alt right are racist as in the left.,dillon,matt,tripp,,,6,6,6,6,6,6,6,6,,,4,5,4,,,4,5,6,5,5,4,5,4,3,3,2,3,4,3,2,3,4,3,4,5,3,6,4,4,5,5,5,3,4,4,4,6,5,5,4,5,5,4,4,4,5,5,4,6,6,4,5,5,6,6,4,4,4,5,3,4,4,5,5,5,4,4,5,6,6,6,1,1,1,2,6,6,1,6,6,1,1,1,1,6,6,1,100,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,100,53,48,100,100,2,1,1,1,2,3,2,3,22,89,86,4,83,79,58,26,22,34,29,60,15,20,11,57,15,27,26,36,19,16,3,3,3,3,3,3,3,3,3,3,4,5,4,5,5,5,5,6,6,6,5,6,5,5,4,4,5,3,4,5,4,3,4,3,1
4/7/2017 22:04,4/7/2017 22:10,1,1,0,,1,1,,,,,,0,1,Extremely right led by Steve Bannon.,It is the right thing to believe.,That we are racist.,They are ignorant.,renan,,,,,5,2,2,,,3,,,,,6,,,,,2,6,2,7,4,3,7,4,0,3,1,0,3,4,1,0,3,4,3,1,7,3,6,2,3,2,7,1,6,3,2,3,1,5,3,7,5,3,3,2,6,5,6,3,5,7,7,8,2,8,2,2,7,5,6,5,4,6,3,2,2,2,6,7,2,5,2,5,2,4,2,5,6,3,6,6,4,2,2,2,1,6,56,68,84,10,45,25,62,61,,,61,22,67,59,42,25,34,54,58,67,23,72,34,33,1,4,3,5,2,3,3,1,26,50,51,24,33,68,46,61,56,18,58,35,59,50,,NA,NA,NA,NA,29,19,57,4,5,4,1,3,4,1,2,4,1,3,6,4,2,5,3,2,1,1,4,3,6,6,6,2,6,1,4,3,7,5,6,3,3,1
4/7/2017 22:17,4/7/2017 22:48,1,1,0,,1,1,,,,,,1,1,Members of the white working class who are natural conservatives who are intellectual thinkers. Also concerned with priorities.,"Because our society is fucking going to shit. Political correct individuals, feminist, the media, liberals, black lives matter are all able to voice their opinions and not receive backlash from all side but when people like me stand up and speak up for what's right we get slammed for it, it's bullshit.","That we are all neo nazis, skinheads, in breads, uneducated, poor, angry, racist white men.","I can't help but laugh at them. Please tell me more on how I'm a fucking racist for wanting to secure our border from illegal immigrants, or that I'm racist because I don't support black lives matter but in reality they are the only real racist here.",Thomas,Andrew,Brad,Weston,Kevin,7,7,7,5,6,7,7,7,7,7,7,7,7,7,7,1,7,1,7,7,7,7,0,0,5,5,4,5,0,5,5,5,3,7,7,1,1,1,1,7,7,7,7,7,3,6,5,1,7,1,7,3,7,7,4,7,7,1,1,1,9,9,9,1,1,1,1,1,1,5,6,6,4,2,2,5,7,1,5,1,1,7,7,7,7,7,1,1,7,7,1,1,1,1,7,7,7,100,100,0,100,0,55,0,0,,,0,100,0,0,100,100,90,0,100,94,57,0,0,83,1,7,7,7,3,5,4,4,0,0,0,100,0,53,0,66,100,0,1,0,100,0,100,100,0,0,0,0,100,69,1,5,5,5,1,5,5,1,1,5,7,1,7,7,3,1,1,7,4,1,7,7,7,7,7,7,7,7,1,7,1,7,4,7,1
4/7/2017 23:22,4/7/2017 23:30,1,1,0,,1,1,,,,,,1,1,It's about mixing up the current stagnant state of politics.,It allows me to communicate and get along with other people who are sick of the current state of politics.,They're hard-core racists or even nazis.,"Some are, I can't deny that, but it's another distinction among people who are alt-right. There are many of us who are also worried about that depiction.",Mike,Frank,Ryan,Amir,Howard,3,3,7,5,5,3,3,6,4,4,1,1,2,1,1,6,6,6,6,6,6,5,4,4,1,4,1,5,5,4,2,3,1,2,2,6,6,6,6,5,1,4,5,2,7,2,3,6,2,3,1,1,5,3,5,6,4,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,3,3,4,3,2,3,2,5,4,2,3,3,2,3,5,3,4,3,2,95,97,93,97,90,93,93,94,,,93,89,92,92,92,92,92,91,92,92,91,91,92,92,3,3,2,2,2,2,2,2,34,65,77,23,48,84,49,49,37,50,59,41,35,36,60,13,28,62,50,68,16,50,5,1,1,2,5,3,2,4,2,1,4,6,3,3,3,5,5,3,6,7,6,3,6,5,5,5,4,5,2,6,6,6,6,2,1
4/7/2017 23:21,4/7/2017 23:37,1,1,0,,1,,,,1,,,1,1,Chesterton's fence indicate that social structures shouldn't be abolished unless absolutely necessary,It really is a case of trying to not break what works,uhm that everyone is racist and sexist and all that,"I mean, so there are people who make extreme and provocative statements just like any movement",Robert,ZZ,Ryan,Emma,Kelly,4,4,3,6,2,5,4,4,7,3,3,2,1,5,1,4,4,1,4,4,7,7,3,3,3,5,3,5,5,4,4,5,3,7,4,2,4,4,1,7,1,4,7,4,7,4,4,6,4,4,4,2,7,6,4,4,7,1,1,1,1,1,1,1,1,1,5,5,5,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,100,100,100,100,100,100,100,,,100,100,100,100,100,100,100,100,100,100,100,99,100,100,6,1,4,4,3,4,3,4,50,48,45,80,48,61,64,61,70,44,43,43,24,39,63,55,7,55,24,16,58,63,3,3,3,3,3,3,3,3,1,3,2,2,2,2,4,3,2,5,3,3,4,4,1,4,4,4,7,4,3,4,5,5,4,4,1
4/7/2017 23:38,4/7/2017 23:47,1,1,0,,1,1,,,,,,1,1,The alt-right rejects traditional conservativism.,I liked their ideals and made them my own.,That hey are evil and mean harm to people everywhere.,"Ugh, another stereotype",Austin,Cody,Zack,Nick,,5,4,4,6,3,5,4,6,5,4,5,6,5,6,4,5,5,4,5,6,3,5,3,4,2,4,2,4,2,4,3,4,4,5,7,6,3,5,5,6,6,6,4,5,6,5,4,6,4,5,6,4,6,4,4,5,6,4,7,4,5,7,5,5,7,5,6,5,7,5,7,5,6,4,5,3,6,4,5,6,5,6,5,5,6,3,4,5,5,6,6,2,4,4,3,5,6,84,78,8,5,0,56,15,3,,,2,52,3,0,73,87,4,0,62,51,90,85,61,10,1,4,6,3,2,3,2,4,1,11,7,79,8,27,11,8,17,62,51,14,3,16,9,3,0,7,7,1,0,19,4,4,3,3,3,5,2,4,2,4,6,4,5,4,7,2,6,5,6,5,3,5,7,4,4,4,6,5,2,2,4,5,4,2,1
4/8/2017 0:16,4/8/2017 0:28,1,1,0,,1,1,,,,,,1,1,A modern conservative movement that is not like the Bush-era neoconservative bloc and espouses nationalism and racial identity to a greater identity.,"To be totally honest, I don't necessarily choose to label myself as absolutely a part of this ""movement"", because I kind of doubt it even exists in a concrete form (see below). However, I am definitely right-wing in that I reject many of the tenants of modern liberalism, especially with regards to equality - people are not and cannot be inherently equal. I simply feel as if right-wing ideologies reflect the actual state of the world, and I reject interventionist neo-con policies.","An overarching misconception seems to be that it actually exists as something concrete - I view it as honestly not necessarily even existing, and instead being more of a loose coalition of people with different right-wing views. Another might be that ""members"" and sympathizers are uneducated or violent, neither of which happens to typically be the case. Another is that people in this movement are ""Nazis"", which does not make sense, as Nazism is generally a centrist but authoritarian movement, and members of the alt-right sometimes are fairly libertarian with regards to certain positions.","Many simply have positions on race that are not acceptable to greater society, which basically does not allow for people to have many permissible and acceptable views on race - race realism is not the same as racism.",L.,R.,E.P.,E.G.,R.R.,6,5,5,6,5,5,5,4,4,4,3,2,2,2,2,3,4,3,4,4,4,5,2,3,2,2,1,4,4,3,3,4,1,3,3,4,5,4,5,6,5,6,5,4,2,2,3,3,4,3,5,5,3,4,4,5,4,2,2,2,2,2,3,5,5,3,5,5,3,2,1,1,1,1,1,2,2,1,2,3,3,4,4,4,4,3,3,2,5,5,2,2,2,2,6,5,2,94,90,69,75,67,89,66,76,,,66,92,83,69,89,78,85,68,89,79,69,78,74,80,1,6,5,3,2,3,3,3,36,NA,56,62,36,69,52,NA,54,51,51,56,56,NA,58,56,23,31,25,24,55,56,2,3,3,3,3,4,4,2,2,4,4,3,4,3,5,4,3,5,5,4,5,5,5,6,5,4,4,5,3,5,6,4,5,5,1
4/8/2017 0:20,4/8/2017 0:29,1,1,0,,1,,,,,,1,1,1,an informal and ill-defined collection of internet-based radicals,to have my voice heard,1. The alt-right is different from regular neo-Nazism.\2. The alt-right is a bunch of juvenile pranksters.,to prove it,stacey,jason,tom,melissa,noah,7,6,4,4,7,6,4,6,7,4,4,2,4,2,3,5,3,3,5,5,3,4,2,2,1,2,4,1,3,1,4,2,2,4,3,4,5,3,4,4,2,4,3,4,2,3,3,3,2,3,3,5,4,4,4,5,3,9,7,8,8,8,4,5,7,7,5,4,6,6,5,3,5,3,3,5,4,4,6,4,4,3,4,4,5,3,2,2,3,3,3,3,2,2,5,5,4,74,68,45,92,88,72,80,80,,,79,65,39,80,47,90,52,37,57,68,94,75,51,84,4,4,3,4,2,2,3,3,81,52,67,73,52,42,34,69,72,41,59,79,69,40,46,30,66,77,74,28,48,65,4,3,4,5,4,3,1,3,3,3,3,3,4,3,5,6,5,3,3,5,4,5,4,2,4,2,3,4,4,5,5,3,5,3,1
4/8/2017 0:53,4/8/2017 1:08,1,1,0,,1,1,,,,,,1,1,far - right ideology,those are my beliefs,we dont rationalize,they are foolish,john,joe,ghally,flan,harab,1,1,3,2,3,2,2,3,3,2,2,4,4,2,3,1,7,1,2,2,2,2,4,1,2,5,1,4,0,4,4,0,1,7,7,7,6,6,7,5,7,6,3,5,7,6,7,2,1,6,3,2,6,1,7,7,7,9,8,9,9,9,8,9,8,1,9,5,9,1,1,6,2,2,1,1,7,7,1,1,2,7,2,1,2,7,2,3,3,5,7,7,7,7,3,1,7,4,56,64,48,50,45,69,33,,,86,10,10,60,27,28,78,81,84,81,14,85,82,12,3,2,2,2,4,2,3,3,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,10,0,10,10,10,10,1,4,5,2,5,1,3,3,2,1,1,3,7,7,2,3,2,2,2,7,7,1,2,2,6,7,7,3,6,7,7,7,6,2,1
4/8/2017 0:48,4/8/2017 1:10,1,1,0,,1,1,,,,,,1,1,A group of people who hold to conservative beliefs but reject today's mainstream conservatism.,I feel that that their ideology is more in tune with what I believe in. It is a more evolved form of conservatism.,People have claimed that we are affiliated with the KKK.,I feel that they are misled and casting preconceived notions on what do do not understand.,Mike,Chris,Judy,Dan,ralph,7,7,7,6,6,7,7,7,6,6,6,6,6,3,3,4,4,4,4,4,3,6,5,5,2,4,4,5,4,4,4,4,4,4,2,6,4,4,4,6,1,1,1,4,5,4,4,7,1,1,1,4,6,3,6,4,4,1,2,2,1,5,3,3,3,3,3,8,8,1,1,1,1,1,1,2,2,1,1,4,5,5,5,4,4,5,5,1,4,6,2,2,3,3,6,6,1,49,74,29,79,65,79,49,56,,,52,77,51,52,68,77,77,76,74,75,55,53,54,35,1,5,6,4,2,4,2,4,0,38,20,50,14,12,26,NA,40,8,9,10,80,10,NA,65,NA,50,NA,30,65,60,2,4,2,4,3,2,3,2,3,4,4,3,4,4,6,7,5,6,5,3,7,6,4,7,7,7,5,7,4,5,6,5,4,5,1
4/8/2017 1:04,4/8/2017 1:17,1,1,0,,1,1,,,,,,1,1,Those who reject mainstream conservatism with the goal of preserving white nationalism and western culture.,I feel like society has gone far over the edge in the other direction and young white men can't criticize the any other culture without being called a bigot.,They are neo nazis.,"I think there is nothing wrong with being proud of your heritage and wanting to preserve your culture, thats what all the other races are trying to do after all.",John,Jones,James,Mathew,Gunner,6,5,7,6,7,6,5,5,6,7,6,6,7,4,7,5,3,3,6,3,5,3,4,5,4,3,1,5,4,4,5,4,2,7,6,6,5,4,6,6,2,5,4,6,4,1,6,7,7,1,2,6,2,5,5,3,4,1,1,2,6,8,3,2,7,7,6,7,9,6,5,7,5,6,4,7,6,5,6,4,5,3,2,1,3,4,4,1,4,5,1,1,2,2,3,6,1,68,27,0,40,12,36,0,29,,,7,50,29,27,51,15,21,0,55,56,70,0,31,43,1,5,6,4,2,4,3,4,19,19,35,25,20,61,0,5,14,32,28,23,74,59,67,32,44,18,6,29,36,29,4,4,5,3,4,4,4,3,2,3,6,3,4,4,3,6,5,5,4,5,5,7,6,7,5,6,7,6,2,5,2,6,5,2,1
4/8/2017 1:13,4/8/2017 1:22,1,1,0,,1,1,,,,,,1,1,"Similar to the right, but more anti establishment.",Seems logical.,That we are racist.,I think it's usually wrong.,Wesley,Henry,Elliot,Lucy,Tom,7,5,6,5,4,4,6,6,5,5,4,4,5,3,6,6,4,3,5,6,4,5,1,1,3,3,1,1,4,3,3,3,1,6,2,5,5,3,3,3,6,3,5,5,2,2,6,2,2,4,4,6,5,3,2,2,5,3,5,7,4,3,8,4,5,7,3,3,7,5,5,3,4,2,4,5,2,6,5,5,2,4,3,5,4,6,5,3,5,6,3,3,4,3,4,6,5,60,32,71,40,48,45,46,59,,,56,56,38,57,41,43,50,58,41,47,59,60,59,50,4,3,5,3,3,2,2,4,47,25,36,33,57,40,28,24,42,64,32,49,37,41,53,56,40,67,43,38,44,46,3,4,4,2,2,3,3,2,4,4,5,5,4,4,4,3,3,2,6,3,6,5,4,2,4,6,4,2,4,3,3,4,3,5,1
4/8/2017 1:23,4/8/2017 1:40,1,1,0,,1,1,,,,,,1,1,"As it is titled, alt right means to be right of the spectrum but also independent from main stream republicans.",Seems best.,Not sure,Its sometimes true,Greg,Brandon,Jocelyn,Amber,Mike,3,6,5,5,4,4,4,3,5,5,5,5,3,3,6,3,3,3,6,6,3,3,1,1,4,4,2,2,4,4,2,2,1,4,2,2,3,5,5,3,3,4,6,6,4,5,3,5,5,4,5,6,3,2,2,5,5,5,7,3,6,8,4,5,4,3,8,3,6,6,5,6,3,3,5,5,3,3,2,5,4,4,2,6,4,2,4,3,4,4,2,4,6,4,2,5,6,70,48,56,57,70,85,69,36,,,74,53,60,59,64,54,62,67,71,69,60,66,79,49,4,3,6,2,3,2,2,4,58,40,57,39,71,41,48,59,65,62,55,46,73,55,57,34,65,75,52,60,42,67,2,2,4,4,4,4,2,3,2,3,3,6,3,3,6,6,3,3,6,6,5,3,5,3,5,6,3,5,3,4,3,5,3,5,1
4/8/2017 1:50,4/8/2017 2:06,1,1,0,,1,1,,,,,,1,1,I love for America. America 1st and its people 1st before any other nations,It is in line with my values,Lots of folks equate Alt-Right with racism nazis and other such nonsense.,They are misinformed and wrong,tara,Eddie,Jenn,,,7,6,6,,,6,6,6,,,6,4,5,,,4,4,4,4,4,4,7,5,5,5,1,3,4,4,4,4,4,4,1,1,7,7,7,7,5,2,3,4,5,2,5,1,5,3,2,2,1,3,3,5,7,5,1,1,1,1,1,9,1,1,1,1,9,1,1,1,1,1,1,1,7,7,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,100,100,100,,,100,100,30,100,100,100,100,100,100,100,100,100,100,100,1,7,4,4,3,5,3,5,0,10,1,80,1,20,40,1,60,5,5,5,95,4,90,99,0,0,0,0,75,0,5,5,5,5,5,5,5,5,5,5,6,1,5,1,7,7,7,7,7,1,7,7,7,7,7,6,7,6,1,7,7,7,1,7,1
4/8/2017 1:47,4/8/2017 2:18,1,1,0,,1,1,,,,,,1,1,"First off I can tell you what alt-right ideology is not, it is not a racist white supremacist movement. I believe that the alt-right ideology is more about separating oneself from the mainstream conservative ideology.",Because I got tired of people claiming to be either liberal or conservative if you take a step back and actually look at it there's no difference between the two anymore.,"I will use the terms that have been common as of late xenophobic, misogynistic, homophobic, transphobic, islamophobic, racist, white supremacist, anti-feminist, white nationalist.",Well I think people say that or just weak-minded people who believe anything that the mainstream media has to tell them.,Shawn,Jen,Dave,,,7,7,7,,,7,7,7,,,4,7,4,,,6,4,6,2,1,2,2,5,5,3,5,4,5,4,5,4,5,5,1,1,7,7,7,7,7,1,5,6,4,5,4,4,6,1,1,1,7,6,5,7,7,7,1,1,1,1,1,1,1,1,1,1,9,9,1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,1,7,7,1,7,7,1,1,1,1,7,7,1,100,100,46,100,52,100,46,100,,,56,100,0,76,67,100,100,0,100,100,51,72,0,63,1,7,3,6,3,5,3,4,0,21,0,58,0,0,0,0,100,0,0,0,57,0,18,85,0,0,0,0,90,0,4,2,1,2,4,3,4,4,2,2,1,6,1,3,7,7,7,7,7,4,7,7,7,1,4,1,1,4,1,7,7,6,5,4,1
4/8/2017 2:53,4/8/2017 3:05,1,1,0,,1,1,,,,,,1,1,"The alt-right ideology is a conservative movement that seeks to preserve and protect White American life over any other conservative issue such as taxes, the economy, etc.",I feel my identity and culture as a White American has to be protected.  I feel that the White American way is the best for our country and is threatened by other races and multiculturalism.,"That they are racist.  They aren't really racist but seek to preserve the White American way.  It's almost as if we're trying to return to the mid-20th century, when there wasn't a multicultural threat and times were safer.","It's not racist, as explained above it's trying to preserve White American identity and culture, that which our country was originally founded on.",DP,RD,DS,,,6,5,4,,,5,6,5,4,4,4,3,4,,,5,6,5,5,6,7,7,2,1,4,2,4,3,4,4,2,4,3,6,6,2,4,2,5,2,3,5,5,3,6,4,3,4,4,2,4,2,6,4,3,3,5,5,7,8,6,7,3,3,4,3,3,4,4,5,3,2,3,5,4,2,4,4,2,1,1,5,7,6,6,1,1,6,7,7,1,1,1,1,7,7,1,91,89,10,77,13,85,9,30,,,50,82,32,26,92,93,87,41,86,82,48,60,55,62,1,4,3,4,2,3,3,3,23,29,21,72,32,29,14,42,87,19,17,17,82,48,31,22,35,18,NA,32,43,23,2,4,4,4,2,4,4,3,2,4,6,2,5,2,7,5,5,6,3,4,7,6,5,6,7,6,6,7,1,7,7,6,3,5,1
